"site","id","date","WAT20"
"UBWC","B2",2011-07-31,4.07e-05
"UBWC","B2",2011-08-01,2.14e-06
"UBWC","B2",2011-08-02,1.43e-06
"UBWC","B2",2011-08-03,0
"UBWC","B2",2011-08-04,7.64e-05
"UBWC","B2",2011-08-05,4.29e-06
"UBWC","B2",2011-08-06,0
"UBWC","B2",2011-08-07,0
"UBWC","B2",2011-08-08,2.5e-05
"UBWC","B2",2011-08-09,4.29e-06
"UBWC","B2",2011-08-10,5.79e-05
"UBWC","B2",2011-08-11,2.14e-05
"UBWC","B2",2011-08-12,0
"UBWC","B2",2011-08-13,0
"UBWC","B2",2011-08-14,0
"UBWC","B2",2011-08-15,0
"UBWC","B2",2011-08-16,0
"UBWC","B2",2011-08-17,0
"UBWC","B2",2011-08-18,0
"UBWC","B2",2011-08-19,0
"UBWC","B2",2011-08-20,0
"UBWC","B2",2011-08-21,0
"UBWC","B2",2011-08-22,0
"UBWC","B2",2011-08-23,0
"UBWC","B2",2011-08-24,0
"UBWC","B2",2011-08-25,0.000935
"UBWC","B2",2011-08-26,0.000329
"UBWC","B2",2011-08-27,3.57e-06
"UBWC","B2",2011-08-28,0
"UBWC","B2",2011-08-29,0
"UBWC","B2",2011-08-30,0
"UBWC","B2",2011-08-31,0
"UBWC","B2",2011-09-01,0
"UBWC","B2",2011-09-02,0
"UBWC","B2",2011-09-03,0
"UBWC","B2",2011-09-04,0
"UBWC","B2",2011-09-05,0.004249
"UBWC","B2",2011-09-06,0.000839
"UBWC","B2",2011-09-07,9.64e-05
"UBWC","B2",2011-09-08,2.79e-05
"UBWC","B2",2011-09-09,0.000245
"UBWC","B2",2011-09-10,0.000114
"UBWC","B2",2011-09-11,1.64e-05
"UBWC","B2",2011-09-12,0.002688
"UBWC","B2",2011-09-13,0.000829
"UBWC","B2",2011-09-14,0.000259
"UBWC","B2",2011-09-15,0.000104
"UBWC","B2",2011-09-16,0.00012
"UBWC","B2",2011-09-17,4.36e-05
"UBWC","B2",2011-09-18,1.14e-05
"UBWC","B2",2011-09-19,6.43e-06
"UBWC","B2",2011-09-20,5.71e-06
"UBWC","B2",2011-09-21,0
"UBWC","B2",2011-09-22,0
"UBWC","B2",2011-09-23,0
"UBWC","B2",2011-09-24,0.000488
"UBWC","B2",2011-09-25,0.000572
"UBWC","B2",2011-09-26,0.000361
"UBWC","B2",2011-09-27,0.043036
"UBWC","B2",2011-09-28,0.012898
"UBWC","B2",2011-09-29,0.00764
"UBWC","B2",2011-09-30,0.023511
"UBWC","B2",2011-10-01,0.070557
"UBWC","B2",2011-10-02,0.053378
"UBWC","B2",2011-10-03,0.030133
"UBWC","B2",2011-10-04,0.021976
"UBWC","B2",2011-10-05,0.023947
"UBWC","B2",2011-10-06,0.021992
"UBWC","B2",2011-10-07,0.017749
"UBWC","B2",2011-10-08,0.01446
"UBWC","B2",2011-10-09,0.012252
"UBWC","B2",2011-10-10,0.01078
"UBWC","B2",2011-10-11,0.010094
"UBWC","B2",2011-10-12,0.008205
"UBWC","B2",2011-10-13,0.032169
"UBWC","B2",2011-10-14,0.038516
"UBWC","B2",2011-10-15,0.037168
"UBWC","B2",2011-10-16,0.026216
"UBWC","B2",2011-10-17,0.021014
"UBWC","B2",2011-10-18,0.016364
"UBWC","B2",2011-10-19,0.015962
"UBWC","B2",2011-10-20,0.666404
"UBWC","B2",2011-10-21,0.458008
"UBWC","B2",2011-10-22,0.243192
"UBWC","B2",2011-10-23,0.089946
"UBWC","B2",2011-10-24,0.046941
"UBWC","B2",2011-10-25,0.03908
"UBWC","B2",2011-10-26,0.041266
"UBWC","B2",2011-10-27,0.172983
"UBWC","B2",2011-10-28,0.133534
"UBWC","B2",2011-10-29,0.086418
"UBWC","B2",2011-10-30,0.051076
"UBWC","B2",2011-10-31,0.02977
"UBWC","B2",2011-11-01,0.021327
"UBWC","B2",2011-11-02,0.017903
"UBWC","B2",2011-11-03,0.015513
"UBWC","B2",2011-11-04,0.014315
"UBWC","B2",2011-11-05,0.010205
"UBWC","B2",2011-11-06,0.008929
"UBWC","B2",2011-11-07,0.007321
"UBWC","B2",2011-11-08,0.006144
"UBWC","B2",2011-11-09,0.006059
"UBWC","B2",2011-11-10,0.005903
"UBWC","B2",2011-11-11,0.00551
"UBWC","B2",2011-11-12,0.005038
"UBWC","B2",2011-11-13,0.004402
"UBWC","B2",2011-11-14,0.004055
"UBWC","B2",2011-11-15,0.065859
"UBWC","B2",2011-11-16,0.187504
"UBWC","B2",2011-11-17,0.198536
"UBWC","B2",2011-11-18,0.090709
"UBWC","B2",2011-11-19,0.046589
"UBWC","B2",2011-11-20,0.027222
"UBWC","B2",2011-11-21,0.022359
"UBWC","B2",2011-11-22,0.103061
"UBWC","B2",2011-11-23,0.210984
"UBWC","B2",2011-11-24,0.251656
"UBWC","B2",2011-11-25,0.144072
"UBWC","B2",2011-11-26,0.082555
"UBWC","B2",2011-11-27,0.047458
"UBWC","B2",2011-11-28,0.122809
"UBWC","B2",2011-11-29,0.14193
"UBWC","B2",2011-11-30,0.143894
"UBWC","B2",2011-12-01,0.207233
"UBWC","B2",2011-12-02,0.100983
"UBWC","B2",2011-12-03,0.062602
"UBWC","B2",2011-12-04,0.038434
"UBWC","B2",2011-12-05,0.023973
"UBWC","B2",2011-12-06,0.787049
"UBWC","B2",2011-12-07,0.453119
"UBWC","B2",2011-12-08,0.30511
"UBWC","B2",2011-12-09,0.134709
"UBWC","B2",2011-12-10,0.200018
"UBWC","B2",2011-12-11,0.124201
"UBWC","B2",2011-12-12,0.063143
"UBWC","B2",2011-12-13,0.038806
"UBWC","B2",2011-12-14,0.024045
"UBWC","B2",2011-12-15,0.124003
"UBWC","B2",2011-12-16,0.305316
"UBWC","B2",2011-12-17,0.163003
"UBWC","B2",2011-12-18,0.017469
"UBWC","B2",2011-12-19,0.003005
"UBWC","B2",2011-12-20,0.001021
"UBWC","B2",2011-12-21,0.158939
"UBWC","B2",2011-12-22,0.566762
"UBWC","B2",2011-12-23,0.17732
"UBWC","B2",2011-12-24,0.161639
"UBWC","B2",2011-12-25,0.006579
"UBWC","B2",2011-12-26,0.000665
"UBWC","B2",2011-12-27,5e-05
"UBWC","B2",2011-12-28,0.073156
"UBWC","B2",2011-12-29,0.041871
"UBWC","B2",2011-12-30,0.000749
"UBWC","B2",2011-12-31,5.5e-05
"UBWC","B2",2012-01-01,2.3e-05
"UBWC","B2",2012-01-02,0
"UBWC","B2",2012-01-03,0
"UBWC","B2",2012-01-04,0
"UBWC","B2",2012-01-05,0
"UBWC","B2",2012-01-06,0
"UBWC","B2",2012-01-07,0
"UBWC","B2",2012-01-08,0
"UBWC","B2",2012-01-09,0
"UBWC","B2",2012-01-10,0
"UBWC","B2",2012-01-11,0
"UBWC","B2",2012-01-12,0.00546
"UBWC","B2",2012-01-13,0.00011
"UBWC","B2",2012-01-14,0
"UBWC","B2",2012-01-15,0
"UBWC","B2",2012-01-16,0.00016
"UBWC","B2",2012-01-17,0.11924
"UBWC","B2",2012-01-18,0.00013
"UBWC","B2",2012-01-19,0
"UBWC","B2",2012-01-20,0
"UBWC","B2",2012-01-21,0
"UBWC","B2",2012-01-22,0
"UBWC","B2",2012-01-23,0.11152
"UBWC","B2",2012-01-24,9.1e-05
"UBWC","B2",2012-01-25,0
"UBWC","B2",2012-01-26,0.0968
"UBWC","B2",2012-01-27,0.32104
"UBWC","B2",2012-01-28,0.00162
"UBWC","B2",2012-01-29,0.00023
"UBWC","B2",2012-01-30,0
"UBWC","B2",2012-01-31,0
"UBWC","B2",2012-02-01,0
"UBWC","B2",2012-02-02,0
"UBWC","B2",2012-02-03,0
"UBWC","B2",2012-02-04,0
"UBWC","B2",2012-02-05,0
"UBWC","B2",2012-02-06,0
"UBWC","B2",2012-02-07,0
"UBWC","B2",2012-02-08,0
"UBWC","B2",2012-02-09,0
"UBWC","B2",2012-02-10,0
"UBWC","B2",2012-02-11,0
"UBWC","B2",2012-02-12,0
"UBWC","B2",2012-02-13,0
"UBWC","B2",2012-02-14,0
"UBWC","B2",2012-02-15,0
"UBWC","B2",2012-02-16,0.04266
"UBWC","B2",2012-02-17,3.9e-05
"UBWC","B2",2012-02-18,0
"UBWC","B2",2012-02-19,0
"UBWC","B2",2012-02-20,0
"UBWC","B2",2012-02-21,0
"UBWC","B2",2012-02-22,0
"UBWC","B2",2012-02-23,0
"UBWC","B2",2012-02-24,0
"UBWC","B2",2012-02-25,0
"UBWC","B2",2012-02-26,0
"UBWC","B2",2012-02-27,0
"UBWC","B2",2012-02-28,0
"UBWC","B2",2012-02-29,0.01395
"UBWC","B2",2012-03-01,0
"UBWC","B2",2012-03-02,0.01203
"UBWC","B2",2012-03-03,0.00011
"UBWC","B2",2012-03-04,0
"UBWC","B2",2012-03-05,0
"UBWC","B2",2012-03-06,0
"UBWC","B2",2012-03-07,0
"UBWC","B2",2012-03-08,0.1517
"UBWC","B2",2012-03-09,0.00038
"UBWC","B2",2012-03-10,0
"UBWC","B2",2012-03-11,0
"UBWC","B2",2012-03-12,0.00215
"UBWC","B2",2012-03-13,0.00204
"UBWC","B2",2012-03-14,0.00148
"UBWC","B2",2012-03-15,0.00086
"UBWC","B2",2012-03-16,8e-04
"UBWC","B2",2012-03-17,7e-04
"UBWC","B2",2012-03-18,0.00064
"UBWC","B2",2012-03-19,5.3e-05
"UBWC","B2",2012-03-20,0.00011
"UBWC","B2",2012-03-21,0.00013
"UBWC","B2",2012-03-22,0.00026
"UBWC","B2",2012-03-23,0.00088
"UBWC","B2",2012-03-24,0.00245
"UBWC","B2",2012-03-25,0.00174
"UBWC","B2",2012-03-26,0.00025
"UBWC","B2",2012-03-27,3e-04
"UBWC","B2",2012-03-28,0.00119
"UBWC","B2",2012-03-29,8e-04
"UBWC","B2",2012-03-30,0.00262
"UBWC","B2",2012-03-31,0.00113
"UBWC","B2",2012-04-01,0.00235
"UBWC","B2",2012-04-02,0.00045
"UBWC","B2",2012-04-03,0.00067
"UBWC","B2",2012-04-04,0.00403
"UBWC","B2",2012-04-05,0.00182
"UBWC","B2",2012-04-06,0.00021
"UBWC","B2",2012-04-07,0.00012
"UBWC","B2",2012-04-08,0.00037
"UBWC","B2",2012-04-09,0.00118
"UBWC","B2",2012-04-10,0.00066
"UBWC","B2",2012-04-11,6.9e-05
"UBWC","B2",2012-04-12,0
"UBWC","B2",2012-04-13,0
"UBWC","B2",2012-04-14,7.5e-05
"UBWC","B2",2012-04-15,0.00015
"UBWC","B2",2012-04-16,0.00018
"UBWC","B2",2012-04-17,0
"UBWC","B2",2012-04-18,3.5e-05
"UBWC","B2",2012-04-19,0.00022
"UBWC","B2",2012-04-20,0.00248
"UBWC","B2",2012-04-21,0.00171
"UBWC","B2",2012-04-22,0.00112
"UBWC","B2",2012-04-23,0.00225
"UBWC","B2",2012-04-24,0.00107
"UBWC","B2",2012-04-25,0.00014
"UBWC","B2",2012-04-26,0.00205
"UBWC","B2",2012-04-27,2.9e-05
"UBWC","B2",2012-04-28,4.9e-05
"UBWC","B2",2012-04-29,9.3e-06
"UBWC","B2",2012-04-30,0.00121
"UBWC","B2",2012-05-01,0.09567
"UBWC","B2",2012-05-02,0.64809
"UBWC","B2",2012-05-03,0.0032
"UBWC","B2",2012-05-04,0.00558
"UBWC","B2",2012-05-05,7.9e-05
"UBWC","B2",2012-05-06,0.00012
"UBWC","B2",2012-05-07,0.24744
"UBWC","B2",2012-05-08,0.12991
"UBWC","B2",2012-05-09,2.8e-05
"UBWC","B2",2012-05-10,0
"UBWC","B2",2012-05-11,0
"UBWC","B2",2012-05-12,0
"UBWC","B2",2012-05-13,7.1e-07
"UBWC","B2",2012-05-14,0
"UBWC","B2",2012-05-15,0
"UBWC","B2",2012-05-16,0
"UBWC","B2",2012-05-17,0
"UBWC","B2",2012-05-18,0
"UBWC","B2",2012-05-19,0
"UBWC","B2",2012-05-20,0
"UBWC","B2",2012-05-21,0
"UBWC","B2",2012-05-22,0
"UBWC","B2",2012-05-23,0
"UBWC","B2",2012-05-24,0
"UBWC","B2",2012-05-25,0
"UBWC","B2",2012-05-26,0
"UBWC","B2",2012-05-27,0
"UBWC","B2",2012-05-28,0
"UBWC","B2",2012-05-29,0
"UBWC","B2",2012-05-30,0
"UBWC","B2",2012-05-31,0
"UBWC","B2",2012-06-01,0
"UBWC","B2",2012-06-02,0
"UBWC","B2",2012-06-03,0
"UBWC","B2",2012-06-04,0
"UBWC","B2",2012-06-05,0
"UBWC","B2",2012-06-06,0
"UBWC","B2",2012-06-07,0
"UBWC","B2",2012-06-08,0
"UBWC","B2",2012-06-09,0
"UBWC","B2",2012-06-10,0
"UBWC","B2",2012-06-11,0
"UBWC","B2",2012-06-12,0
"UBWC","B2",2012-06-13,0
"UBWC","B2",2012-06-14,0
"UBWC","B2",2012-06-15,0
"UBWC","B2",2012-06-16,0
"UBWC","B2",2012-06-17,0
"UBWC","B2",2012-06-18,0
"UBWC","B2",2012-06-19,0
"UBWC","B2",2012-06-20,0
"UBWC","B2",2012-06-21,0
"UBWC","B2",2012-06-22,0
"UBWC","B2",2012-06-23,0
"UBWC","B2",2012-06-24,0
"UBWC","B2",2012-06-25,0
"UBWC","B2",2012-06-26,0
"UBWC","B2",2012-06-27,0
"UBWC","B2",2012-06-28,0
"UBWC","B2",2012-06-29,0
"UBWC","B2",2012-06-30,0
"UBWC","B2",2012-07-01,0
"UBWC","B2",2012-07-02,0
"UBWC","B2",2012-07-03,0
"UBWC","B2",2012-07-04,0
"UBWC","B2",2012-07-05,0
"UBWC","B2",2012-07-06,0
"UBWC","B2",2012-07-07,0
"UBWC","B2",2012-07-08,0
"UBWC","B2",2012-07-09,0
"UBWC","B2",2012-07-10,0
"UBWC","B2",2012-07-11,0
"UBWC","B2",2012-07-12,0
"UBWC","B2",2012-07-13,0
"UBWC","B2",2012-07-14,0
"UBWC","B2",2012-07-15,0
"UBWC","B2",2012-07-16,0
"UBWC","B2",2012-07-17,0
"UBWC","B2",2012-07-18,0
"UBWC","B2",2012-07-19,0
"UBWC","B2",2012-07-20,0
"UBWC","B2",2012-07-21,0
"UBWC","B2",2012-07-22,0
"UBWC","B2",2012-07-23,0
"UBWC","B2",2012-07-24,0
"UBWC","B2",2012-07-25,0
"UBWC","B2",2012-07-26,6.3e-05
"UBWC","B2",2012-07-27,0
"UBWC","B2",2012-07-28,0
"UBWC","B2",2012-07-29,0
"UBWC","B2",2012-07-30,0
"UBWC","B2",2012-07-31,0
"UBWC","B2",2012-08-01,0
"UBWC","B2",2012-08-02,0
"UBWC","B2",2012-08-03,0
"UBWC","B2",2012-08-04,0
"UBWC","B2",2012-08-05,3e-04
"UBWC","B2",2012-08-06,0
"UBWC","B2",2012-08-07,0
"UBWC","B2",2012-08-08,0
"UBWC","B2",2012-08-09,6.6e-05
"UBWC","B2",2012-08-10,0.00018
"UBWC","B2",2012-08-11,0
"UBWC","B2",2012-08-12,0
"UBWC","B2",2012-08-13,0
"UBWC","B2",2012-08-14,0
"UBWC","B2",2012-08-15,0
"UBWC","B2",2012-08-16,0
"UBWC","B2",2012-08-17,0
"UBWC","B2",2012-08-18,0
"UBWC","B2",2012-08-19,0
"UBWC","B2",2012-08-20,0
"UBWC","B2",2012-08-21,0
"UBWC","B2",2012-08-22,0
"UBWC","B2",2012-08-23,0
"UBWC","B2",2012-08-24,0
"UBWC","B2",2012-08-25,0
"UBWC","B2",2012-08-26,0
"UBWC","B2",2012-08-27,0
"UBWC","B2",2012-08-28,0
"UBWC","B2",2012-08-29,0
"UBWC","B2",2012-08-30,0
"UBWC","B2",2012-08-31,0
"UBWC","B2",2012-09-01,0
"UBWC","B2",2012-09-02,3.6e-05
"UBWC","B2",2012-09-03,0
"UBWC","B2",2012-09-04,0
"UBWC","B2",2012-09-05,0
"UBWC","B2",2012-09-06,0
"UBWC","B2",2012-09-07,0
"UBWC","B2",2012-09-08,6.9e-05
"UBWC","B2",2012-09-09,0
"UBWC","B2",2012-09-10,0
"UBWC","B2",2012-09-11,0
"UBWC","B2",2012-09-12,0
"UBWC","B2",2012-09-13,0
"UBWC","B2",2012-09-14,0
"UBWC","B2",2012-09-15,0
"UBWC","B2",2012-09-16,0
"UBWC","B2",2012-09-17,0
"UBWC","B2",2012-09-18,0
"UBWC","B2",2012-09-19,0
"UBWC","B2",2012-09-20,0
"UBWC","B2",2012-09-21,0
"UBWC","B2",2012-09-22,0
"UBWC","B2",2012-09-23,0
"UBWC","B2",2012-09-24,0
"UBWC","B2",2012-09-25,0
"UBWC","B2",2012-09-26,0
"UBWC","B2",2012-09-27,0
"UBWC","B2",2012-09-28,0
"UBWC","B2",2012-09-29,0
"UBWC","B2",2012-09-30,0
"UBWC","B2",2012-10-01,0
"UBWC","B2",2012-10-02,0
"UBWC","B2",2012-10-03,0
"UBWC","B2",2012-10-04,0
"UBWC","B2",2012-10-05,0
"UBWC","B2",2012-10-06,4.6e-05
"UBWC","B2",2012-10-07,0
"UBWC","B2",2012-10-08,0
"UBWC","B2",2012-10-09,0
"UBWC","B2",2012-10-10,0
"UBWC","B2",2012-10-11,0
"UBWC","B2",2012-10-12,0
"UBWC","B2",2012-10-13,0
"UBWC","B2",2012-10-14,0
"UBWC","B2",2012-10-15,0
"UBWC","B2",2012-10-16,0
"UBWC","B2",2012-10-17,0
"UBWC","B2",2012-10-18,0
"UBWC","B2",2012-10-19,0
"UBWC","B2",2012-10-20,0
"UBWC","B2",2012-10-21,0
"UBWC","B2",2012-10-22,0
"UBWC","B2",2012-10-23,0
"UBWC","B2",2012-10-24,0
"UBWC","B2",2012-10-25,0
"UBWC","B2",2012-10-26,0
"UBWC","B2",2012-10-27,1.4e-05
"UBWC","B2",2012-10-28,9.6e-05
"UBWC","B2",2012-10-29,3.1e-05
"UBWC","B2",2012-10-30,7.1e-06
"UBWC","B2",2012-10-31,0
"UBWC","B2",2012-11-01,0
"UBWC","B2",2012-11-02,0
"UBWC","B2",2012-11-03,0
"UBWC","B2",2012-11-04,0
"UBWC","B2",2012-11-05,0
"UBWC","B2",2012-11-06,0
"UBWC","B2",2012-11-07,0
"UBWC","B2",2012-11-08,0
"UBWC","B2",2012-11-09,0
"UBWC","B2",2012-11-10,8.4e-05
"UBWC","B2",2012-11-11,0
"UBWC","B2",2012-11-12,2e-04
"UBWC","B2",2012-11-13,0
"UBWC","B2",2012-11-14,0
"UBWC","B2",2012-11-15,0
"UBWC","B2",2012-11-16,0
"UBWC","B2",2012-11-17,0
"UBWC","B2",2012-11-18,0
"UBWC","B2",2012-11-19,0
"UBWC","B2",2012-11-20,0
"UBWC","B2",2012-11-21,0
"UBWC","B2",2012-11-22,0
"UBWC","B2",2012-11-23,0
"UBWC","B2",2012-11-24,0
"UBWC","B2",2012-11-25,0
"UBWC","B2",2012-11-26,0
"UBWC","B2",2012-11-27,0
"UBWC","B2",2012-11-28,0
"UBWC","B2",2012-11-29,0
"UBWC","B2",2012-11-30,0
"UBWC","B2",2012-12-01,0
"UBWC","B2",2012-12-02,1.6e-05
"UBWC","B2",2012-12-03,0
"UBWC","B2",2012-12-04,0.30033
"UBWC","B2",2012-12-05,0.02837
"UBWC","B2",2012-12-06,0.00029
"UBWC","B2",2012-12-07,0.24073
"UBWC","B2",2012-12-08,0.21902
"UBWC","B2",2012-12-09,0.01168
"UBWC","B2",2012-12-10,0.30334
"UBWC","B2",2012-12-11,0.00743
"UBWC","B2",2012-12-12,0.00302
"UBWC","B2",2012-12-13,0.00221
"UBWC","B2",2012-12-14,0.00188
"UBWC","B2",2012-12-15,0.00182
"UBWC","B2",2012-12-16,0.00161
"UBWC","B2",2012-12-17,0.00197
"UBWC","B2",2012-12-18,0.00994
"UBWC","B2",2012-12-19,0.00309
"UBWC","B2",2012-12-20,0.58159
"UBWC","B2",2012-12-21,0.16798
"UBWC","B2",2012-12-22,0.00792
"UBWC","B2",2012-12-23,0.00714
"UBWC","B2",2012-12-24,0.00531
"UBWC","B2",2012-12-25,0.00665
"UBWC","B2",2012-12-26,0.01054
"UBWC","B2",2012-12-27,0.00654
"UBWC","B2",2012-12-28,0.00724
"UBWC","B2",2012-12-29,0.00819
"UBWC","B2",2012-12-30,0.00765
"UBWC","B2",2012-12-31,0
"UBWC","B4",2005-01-01,0.414794
"UBWC","B4",2005-01-02,0.301767
"UBWC","B4",2005-01-03,2.406133
"UBWC","B4",2005-01-04,1.168861
"UBWC","B4",2005-01-05,2.075579
"UBWC","B4",2005-01-06,1.636005
"UBWC","B4",2005-01-07,0.18559
"UBWC","B4",2005-01-08,0.865565
"UBWC","B4",2005-01-09,0.188167
"UBWC","B4",2005-01-10,0.115305
"UBWC","B4",2005-01-11,1.020003
"UBWC","B4",2005-01-12,1.619854
"UBWC","B4",2005-01-13,0.625797
"UBWC","B4",2005-01-14,0.791637
"UBWC","B4",2005-01-15,0.123784
"UBWC","B4",2005-01-16,0.083877
"UBWC","B4",2005-01-17,0.05582
"UBWC","B4",2005-01-18,0.043945
"UBWC","B4",2005-01-19,0.042437
"UBWC","B4",2005-01-20,0.031607
"UBWC","B4",2005-01-21,0.025291
"UBWC","B4",2005-01-22,0.027777
"UBWC","B4",2005-01-23,0.00176
"UBWC","B4",2005-01-24,0.007528
"UBWC","B4",2005-01-25,0.007635
"UBWC","B4",2005-01-26,0.006474
"UBWC","B4",2005-01-27,0
"UBWC","B4",2005-01-28,0
"UBWC","B4",2005-01-29,0
"UBWC","B4",2005-01-30,0
"UBWC","B4",2005-01-31,0
"UBWC","B4",2005-02-01,0
"UBWC","B4",2005-02-02,0
"UBWC","B4",2005-02-03,0
"UBWC","B4",2005-02-04,0.00256
"UBWC","B4",2005-02-05,0.017844
"UBWC","B4",2005-02-06,0.040783
"UBWC","B4",2005-02-07,0.100302
"UBWC","B4",2005-02-08,1.558483
"UBWC","B4",2005-02-09,0.458787
"UBWC","B4",2005-02-10,0.18331
"UBWC","B4",2005-02-11,0.106788
"UBWC","B4",2005-02-12,0.083311
"UBWC","B4",2005-02-13,0.082797
"UBWC","B4",2005-02-14,0.289255
"UBWC","B4",2005-02-15,0.212869
"UBWC","B4",2005-02-16,0.164629
"UBWC","B4",2005-02-17,0.110822
"UBWC","B4",2005-02-18,0.070583
"UBWC","B4",2005-02-19,0.050624
"UBWC","B4",2005-02-20,0.050189
"UBWC","B4",2005-02-21,0.120131
"UBWC","B4",2005-02-22,0.087767
"UBWC","B4",2005-02-23,0.071657
"UBWC","B4",2005-02-24,0.061798
"UBWC","B4",2005-02-25,0.043423
"UBWC","B4",2005-02-26,0.034881
"UBWC","B4",2005-02-27,0.0356
"UBWC","B4",2005-02-28,0.046415
"UBWC","B4",2005-03-01,0.074112
"UBWC","B4",2005-03-02,0.051137
"UBWC","B4",2005-03-03,0.044047
"UBWC","B4",2005-03-04,0.044108
"UBWC","B4",2005-03-05,0.072332
"UBWC","B4",2005-03-06,0.038691
"UBWC","B4",2005-03-07,0.091629
"UBWC","B4",2005-03-08,0.077981
"UBWC","B4",2005-03-09,0.053247
"UBWC","B4",2005-03-10,0.043423
"UBWC","B4",2005-03-11,0.037014
"UBWC","B4",2005-03-12,0.029753
"UBWC","B4",2005-03-13,0.019584
"UBWC","B4",2005-03-14,0.009607
"UBWC","B4",2005-03-15,0.021365
"UBWC","B4",2005-03-16,0.025961
"UBWC","B4",2005-03-17,0.025455
"UBWC","B4",2005-03-18,0.022337
"UBWC","B4",2005-03-19,0.017519
"UBWC","B4",2005-03-20,0.026455
"UBWC","B4",2005-03-21,0.027003
"UBWC","B4",2005-03-22,0.026449
"UBWC","B4",2005-03-23,0.197709
"UBWC","B4",2005-03-24,0.139387
"UBWC","B4",2005-03-25,0.121205
"UBWC","B4",2005-03-26,0.183135
"UBWC","B4",2005-03-27,0.108183
"UBWC","B4",2005-03-28,1.047922
"UBWC","B4",2005-03-29,0.221903
"UBWC","B4",2005-03-30,0.125135
"UBWC","B4",2005-03-31,0.075826
"UBWC","B4",2005-04-01,0.060745
"UBWC","B4",2005-04-02,0.873417
"UBWC","B4",2005-04-03,0.751172
"UBWC","B4",2005-04-04,0.169299
"UBWC","B4",2005-04-05,0.106547
"UBWC","B4",2005-04-06,0.070336
"UBWC","B4",2005-04-07,0.058747
"UBWC","B4",2005-04-08,0.045904
"UBWC","B4",2005-04-09,0.036915
"UBWC","B4",2005-04-10,0.031365
"UBWC","B4",2005-04-11,0.029755
"UBWC","B4",2005-04-12,0.030652
"UBWC","B4",2005-04-13,0.020197
"UBWC","B4",2005-04-14,0
"UBWC","B4",2005-04-15,0
"UBWC","B4",2005-04-16,0.002357
"UBWC","B4",2005-04-17,0
"UBWC","B4",2005-04-18,0.000373
"UBWC","B4",2005-04-19,0
"UBWC","B4",2005-04-20,0.000619
"UBWC","B4",2005-04-21,0.000535
"UBWC","B4",2005-04-22,0
"UBWC","B4",2005-04-23,1.437913
"UBWC","B4",2005-04-24,0.940761
"UBWC","B4",2005-04-25,0.722641
"UBWC","B4",2005-04-26,0.288267
"UBWC","B4",2005-04-27,0.311339
"UBWC","B4",2005-04-28,0.163683
"UBWC","B4",2005-04-29,0.11387
"UBWC","B4",2005-04-30,0.129077
"UBWC","B4",2005-05-01,0.100879
"UBWC","B4",2005-05-02,0.071904
"UBWC","B4",2005-05-03,0.053958
"UBWC","B4",2005-05-04,0.041501
"UBWC","B4",2005-05-05,0.037857
"UBWC","B4",2005-05-06,0.036097
"UBWC","B4",2005-05-07,0.032943
"UBWC","B4",2005-05-08,0.000421
"UBWC","B4",2005-05-09,4e-04
"UBWC","B4",2005-05-10,0
"UBWC","B4",2005-05-11,0
"UBWC","B4",2005-05-12,0
"UBWC","B4",2005-05-13,0.000498
"UBWC","B4",2005-05-14,0.000407
"UBWC","B4",2005-05-15,0
"UBWC","B4",2005-05-16,0
"UBWC","B4",2005-05-17,0
"UBWC","B4",2005-05-18,0
"UBWC","B4",2005-05-19,0.200252
"UBWC","B4",2005-05-20,1.194794
"UBWC","B4",2005-05-21,0.24377
"UBWC","B4",2005-05-22,0.116217
"UBWC","B4",2005-05-23,0.075508
"UBWC","B4",2005-05-24,0.046866
"UBWC","B4",2005-05-25,0.035939
"UBWC","B4",2005-05-26,0.030495
"UBWC","B4",2005-05-27,0.000432
"UBWC","B4",2005-05-28,0
"UBWC","B4",2005-05-29,0
"UBWC","B4",2005-05-30,0
"UBWC","B4",2005-05-31,0
"UBWC","B4",2005-06-01,0
"UBWC","B4",2005-06-02,0
"UBWC","B4",2005-06-03,0
"UBWC","B4",2005-06-04,0
"UBWC","B4",2005-06-05,0
"UBWC","B4",2005-06-06,0
"UBWC","B4",2005-06-07,0
"UBWC","B4",2005-06-08,0
"UBWC","B4",2005-06-09,0
"UBWC","B4",2005-06-10,0
"UBWC","B4",2005-06-11,0
"UBWC","B4",2005-06-12,0
"UBWC","B4",2005-06-13,0
"UBWC","B4",2005-06-14,0
"UBWC","B4",2005-06-15,0
"UBWC","B4",2005-06-16,0
"UBWC","B4",2005-06-17,0
"UBWC","B4",2005-06-18,0
"UBWC","B4",2005-06-19,0
"UBWC","B4",2005-06-20,0
"UBWC","B4",2005-06-21,0
"UBWC","B4",2005-06-22,0
"UBWC","B4",2005-06-23,0
"UBWC","B4",2005-06-24,0
"UBWC","B4",2005-06-25,0
"UBWC","B4",2005-06-26,0
"UBWC","B4",2005-06-27,0
"UBWC","B4",2005-06-28,0.010016
"UBWC","B4",2005-06-29,0
"UBWC","B4",2005-06-30,0.019121
"UBWC","B4",2005-07-01,0.060096
"UBWC","B4",2005-07-02,0
"UBWC","B4",2005-07-03,0
"UBWC","B4",2005-07-04,0
"UBWC","B4",2005-07-05,0.109524
"UBWC","B4",2005-07-06,0
"UBWC","B4",2005-07-07,0
"UBWC","B4",2005-07-08,0
